"qname","qtype","value"
"cdn.00000000acb10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eb520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000515b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000094150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b4470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c8150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000845b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000455c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002a1d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cb330000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000023ae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000af440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000888a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000041d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e3300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e9f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007eb10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d19a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000080150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000080810000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b07a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000041890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006b050000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ee360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a590000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009d5d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000058a80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e1d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000083710000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000b510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000688e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ebad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a9730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005f830000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000353e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001baa0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a6290000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000de6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f8630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008cae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000098440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000800d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bc4a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000404e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008b860000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000035360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000beb00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a050000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002d1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008a490000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b1540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000018910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a5870000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c16f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b0ab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c5890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003b520000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ecbc0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000dae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ad100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001b2f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002b280000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c46c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ac380000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.cd7b7fff0c00000007001c020000.ns1.brownswer.com","28","87::"
"cdn.0000000027440000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000087320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000357b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a2ab0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000061100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000845e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f0720000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000800c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000580e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006a760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000079ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d4770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008aae0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f2540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000497e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ee500000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ab600000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000033b20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000021490000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000040380000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005f900000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006e760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000051b00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000708b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e57b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e150000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c5ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000eb6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004d350000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007e6b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000062bb0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000040c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8580000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000047080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003e360000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000730a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000082b90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007d7c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f41a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000011200000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000426f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002ea30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000857e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005e180000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c410000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f8a30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e8a20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.e5fab7720d0000000700a3020000.ns1.brownswer.com","28","31e:2e4e:b8f0:80a9:301f:603:551d:2304"
"cdn.22392e0f08000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.00000000a1300000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ce420000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000058a50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000feb80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c2480000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d0550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c16e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e58c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e44f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000035640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d83b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008f4a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000042760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000009630000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000013980000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003da00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.b17e7f0f08000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.14c2ca2a14000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.00000000b0b60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b1b30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000022a30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000de480000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f44b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000179d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bc2e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b8660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015240000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007c9b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024670000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a2430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f6a60000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000c9d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fa610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001c670000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007d0c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001eb10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a72a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dd540000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000071950000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a27c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000082a00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d0000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007f4a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004c8f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000057660000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000014470000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6a70000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000421c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f3730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000112b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009c3f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.ba7fff4717000000070000000000.ns1.brownswer.com","28","782:3fd7:d8c2:4158:fae9:181d:2e2e:c89c"
"cdn.d0a573070b000000070095010000.ns1.brownswer.com","28","9f3:f05a:41a1:8cce:4610:4fb1:a85f:7233"
"cdn.00000000c9100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ea200000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000074220000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f05a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090910000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000973d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d5ac0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001ab20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000009870000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000004730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007ea90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003b1c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002eb40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000483d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001f2c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f32f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000073560000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bdb00000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a8000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f4030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000867e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e7a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000035930000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000bd0e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f94c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000781f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cd390000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000828d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006eb80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000187b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000039310000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000001060000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ba370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000065030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a0320000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002f650000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000093640000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000161a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000091b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fb2c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c7ba0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000010800000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a130000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001d1e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000cc9b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000069880000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000080610000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.b17e7f0f09000000050000000000.ns1.brownswer.com","1","11.8.8.8"
"cdn.00000000c0b90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c7280000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000006d5d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000006140000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002e6e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa940000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000e26a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001a210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009c530000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001b4e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004e2a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000001b30000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f7430000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000aa060000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000be510000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f09b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000000e410000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000ad2f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007f820000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000019690000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000089b40000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000080850000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000002a0b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b80b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003a080000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d9840000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000024450000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a9370000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000008f7d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c4a20000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000006bd0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000083340000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c6100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000095a10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000da5e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f9100000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000005fb50000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000461a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007b730000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000251b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000be3b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f0550000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000342d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000682c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000848a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c10a0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f49d0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a97f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c1b90000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b6890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003d770000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000dc210000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000020030000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000f4230000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000033160000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000049ad0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000003f6f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000df050000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000004a890000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000090350000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000015160000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000009b160000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000b9780000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000377c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000083110000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000385e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000660e0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c2b10000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000604b0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.ba7fff4710000000070038040000.ns1.brownswer.com","28","7f3:10a:d933:8d1a:77fc:fb3e:ea16:48c4"
"cdn.cd7b7fff0a00000007000e010000.ns1.brownswer.com","28","855:403:c03:4155:5530:8201:2230:d06"
"cdn.e5fab7720d0000000700a3020000.ns1.brownswer.com","28","709:2a86:4886:f70d:101:b05:3:8201"
"cdn.d0a57307110000000700bf040000.ns1.brownswer.com","28","666:e948:cfaa:d627:aacf:9654:5223:11fe"
"cdn.e5fab77226000000070000000000.ns1.brownswer.com","28","9a4:d6cf:8317:b93c:8b1f:1dbc:668e:3a77"
"cdn.000000005a2f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000c1000000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000007c490000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000a2760000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.0000000028b80000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000439c0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.000000001e120000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000033f0000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000d1160000010000000000.ns1.brownswer.com","1","8.8.8.8"
"cdn.00000000fb550000010000000000.ns1.brownswer.com","1","8.8.8.8"
